Ticker,Accession Number,Fact Label,XBRL Tag,Dimension(s),Fact Value,Fact Date,Context Type,Unit
JPM,0000019617-21-000236,Common Stock Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Stockholders Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Common Stock Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Stockholders Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Common Stock Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Stockholders Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.79354E+11,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-21-000236,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3082400000,1/1/21,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Total Assets,us-gaap:Assets,None,3.74357E+12,1/1/22,Unknown,unit
JPM,0000019617-25-000270,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2944100000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2944100000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2944100000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,3748000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Basic EPS,us-gaap:EarningsPerShareBasic,None,15.39,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.36,1/1/22,Unknown,unit
JPM,0000019617-25-000270,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,50315000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,11228000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,3.44944E+12,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,3.44944E+12,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,2.75993E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,2.75993E+11,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,2.75993E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.29344E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.29344E+11,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.29344E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,78084000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,48334000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Repurchase Of Capital Stock,us-gaap:PaymentsForRepurchaseOfCommonStock,None,18408000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Repurchase Of Capital Stock,us-gaap:PaymentsForRepurchaseOfCommonStock,None,18408000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Repurchase Of Capital Stock,us-gaap:PaymentsForRepurchaseOfCommonStock,None,18408000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,12858000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,12858000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,12858000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,27070000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,27070000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Total Revenue,us-gaap:Revenues,None,1.21649E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Total Revenue,us-gaap:Revenues,None,1.21649E+11,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Total Revenue,us-gaap:Revenues,None,1.21649E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Share-based compensation,us-gaap:ShareBasedCompensation,None,2929000000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Share-based compensation,us-gaap:ShareBasedCompensation,None,2929000000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Share-based compensation,us-gaap:ShareBasedCompensation,None,2929000000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Common Stock Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Stockholders Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Common Stock Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Stockholders Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Common Stock Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Stockholders Equity,us-gaap:StockholdersEquity,None,2.94127E+11,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-23-000231,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-22-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-24-000225,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3021500000,1/1/22,Unknown,unit
JPM,0000019617-25-000270,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Total Assets,us-gaap:Assets,None,3.66574E+12,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2934200000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2934200000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,2934200000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,-2738000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Basic EPS,us-gaap:EarningsPerShareBasic,None,12.1,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.09,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Goodwill,us-gaap:Goodwill,None,51662000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8490000000,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,3.37341E+12,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,3.37341E+12,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.26257E+11,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.26257E+11,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.26257E+11,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.37819E+11,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.37819E+11,1/1/23,Unknown,unit
JPM,0000019617-24-000225,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.37819E+11,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07119E+11,1/1/23,Unknown,unit
JPM,0000019617-25-000270,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07119E+11,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07119E+11,1/1/23,Unknown,unit
JPM,0000019617-23-000231,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07119E+11,1/1/23,Unknown,unit
